docID,fashion,fashion,fashion,fashion,"life and style","life and style",fashion,fashion,fashion,music,fashion,fashion,fashion,fashion,fashion,fashion,fashion,"life and style",film,film,fashion,fashion,fashion,"television & radio",fashion,fashion,environment,technology,"life and style","television & radio",fashion,"television & radio",fashion,fashion,technology,"life and style",fashion,fashion,fashion,fashion,fashion,fashion,music,fashion,fashion,fashion,fashion,fashion,film,"television & radio",film,fashion,fashion,fashion,film,"life and style",music,"life and style","life and style",environment,film,film,fashion,fashion,fashion,music,"life and style",fashion,fashion,music,music,environment,music,"television & radio",technology,film,music,fashion,technology,environment,technology,fashion,music,technology,technology,film,fashion,environment,film,"life and style",environment,environment,fashion,fashion,"television & radio","television & radio",film,"television & radio",fashion,film,fashion,technology,"life and style","life and style",fashion,fashion,environment,"life and style",fashion,technology,fashion,environment,music,environment,"life and style",film,fashion,"life and style",fashion,fashion,music,environment,"television & radio",fashion,fashion,"life and style",fashion,"television & radio",music,"television & radio",environment,fashion,"life and style",environment,fashion,environment,"life and style",environment,fashion,music,fashion,technology,fashion,"life and style","life and style",fashion,film,fashion,"life and style",fashion,technology,music,fashion,fashion,environment,"life and style"
music,0.021017253477173,0.019162099878311,0.033815916105161,0.028092716164812,0.025625835081404,0.038537414389467,0.0086844528158796,0.019323850834156,0.034615002056371,0.043829030545621,0.035274435928709,0.010114127224171,0.05122261904633,0.022183781501342,0.013534674198674,0.010706353508709,0.028697748766467,0.032880231989189,0.0093049000162265,0.037713647140744,0.0088974022369924,0.028424293206019,0.02408634089186,0.048488939726611,0.018677429144138,0.034109095649784,0.01771003757546,0.021229231870494,0.019276473703931,0.055479822511719,0.033341147382942,0.085082749187272,0.0028878752475185,0.02965312706849,0.019545206173329,0.021619668834613,0.02158331883673,0.018619342934233,0.02737077492784,0.017512592072103,0.014151306298201,0.019101779439275,0.11509136905443,0.048235249585412,0.016956506211494,0.022612362014434,0.017019457067974,0.019729155906338,0.016742718126406,0.033269720866315,0.023380419040649,0.012316202566959,0.02973633548332,0.059311425647412,0.02635892273856,0.011016128420141,0.068499729701973,0.042490332411566,0.022642300941059,0.011291426952023,0.034813785232497,0.069220193717692,0.01191532333585,0.0078826614674079,0.015885195961402,0.094766395436479,0.054274987934503,0.03231188754821,0.015421142469537,0.11527247561141,1,0.02927801191509,0.01864225935611,0.062146708838647,0.025900927754274,0.010173257356947,0.045203638782241,0.018279864594111,0.013129402750558,0.038810366223093,0.023009487966354,0.024780659823708,0.06509501276192,0.014397089565006,0.01268929894256,0.030857595080437,0.01482813810593,0.01401220018064,0.034319561387459,0.028283934186371,0.01073498057192,0.067649457803997,0.032250612554009,0.027677085643921,0.039165017897678,0.014782910416884,0.0079989740657788,0.029712174723182,0.024551146667064,0.023887156971916,0.0333795962145,0.020920101806177,0.0316689351904,0.030881947746296,0.030345715874216,0.033253374387485,0.011017075284622,0.014895883487356,0.029563296748348,0.021454579656296,0.01453006440611,0.01302511826766,0.064706767344861,0.011860447962884,0.024756295341117,0.040833693851887,0.029314970768457,0.014845520547207,0.021184081142237,0.017248365145163,1,0.019605253606094,0.012888824178766,0.050186396548394,0.021101065003518,0.034630299655316,0.027372302035696,0.026098879882109,0.047713703702534,0.022544192884976,0.038585747205509,0.017156266327864,0.0045904504162789,0.026407607592606,0.017219972615089,0.0079694808039555,0.012962212997825,0.0080514250000372,0.010231689393645,0.033982806675648,0.031911349092122,0.021657395942241,0.031895080601721,0.022489979244032,0.019876122212177,0.015567124107129,0.039389867705943,0.026338651763375,0.017446188126978,0.03999173401864,0.050775049180628,0.052155705325275,0.023357618682057,0.0108844643354,0.0043886730613381,0.031692759470688
environment,0.015619591302743,0.017586496081995,0.04270839909351,0.011107798227801,0.049074139386696,0.03503996506122,0.019178406086332,0.026273775488542,0.0078126458790651,0.031737245989466,0.027947018558372,0.0058064952335563,0.026550918053986,0.012909684891914,0.013559238287902,0.013236831234487,0.02444214113107,0.035242565204962,0.017894052080119,0.085656439150052,0.009954398044938,0.0096500917934143,0.025691791753788,0.060823408288638,0.017075675930795,0.030132494256792,0.12407994612623,0.023962590847071,0.028870109947603,0.046666336697744,0.020966850571912,0.059580642832947,0.030212663626858,0.047350328304589,0.040336101681867,0.020674730395471,0.013552703262989,0.016963422972222,0.028560835844472,0.0110621112855,0.030373503042917,0.018381109442907,0.030154788697058,0.031600627475962,0.031862738133537,0.012957141500036,0.024072571859694,0.012329365304461,0.020390439164184,0.027683448054895,0.012999490442143,0.005312202335872,0.03805460193703,0.042855871822493,0.023481115375616,0.015198127794831,0.035394657768083,0.034886355829896,0.01901837694578,0.047327942288461,0.033032314702021,0.071948099780212,0.025264490950792,0.0078074467636955,0.01863870611696,0.029834993191989,0.016183415598321,0.021192994081241,0.016560681234496,0.030259082871573,0.02927801191509,1,0.025130497359574,0.037235807622245,0.028607413948002,0.01732692058152,0.016743570298244,0.027846528691452,0.018581999468038,0.04604419359941,0.03101836290948,0.026228560772684,0.029355308144043,0.0048130553258058,0.035210097658378,0.016405934565037,0.02712766228607,0.12149188704628,0.025862896697105,0.032868179497386,0.024499251368752,0.03592563006487,0.040690935541271,0.022764065372534,0.052515766435347,0.08889350384247,0.01133990614176,0.023748975908225,0.025807597738963,0.021602865133964,0.03170397733398,0.013193445889541,0.040807871779559,0.021557984051525,0.044072178962421,0.047341196032711,0.069041304043345,0.03546865319301,0.020148725642414,0.043698637036001,0.012903407186284,0.085655102470246,0.025273307992759,0.018786087054066,0.019171733074851,0.055289184050191,0.01551261870041,0.041074285370678,0.026978705145507,0.022240455919725,0.02927801191509,0.042876617114153,0.034431091932552,0.035943924010246,0.026434865086867,0.024697937389948,0.022614072403567,0.033215725735982,0.015359584721392,0.037538216604432,0.04577770805603,0.016006163802557,0.003490145921583,0.034613836028547,0.013335449284864,0.073079204086765,0.019951635373325,0.030474708971233,0.0092166981839536,0.017934752639317,0.015432502770994,0.029865981167493,0.020437088305645,0.023368849673718,0.026421629827493,0.022213109932398,0.030406010384031,0.026661184846079,0.013704882677151,0.033847620207073,0.039231159887296,0.026583689534454,0.017815055040402,0.013329658723566,0.099907456146278,0.048593987075387
music,0.012636420612475,0.035543399907393,0.015227314158469,0.005810015873303,0.0012915950228083,0.024402900575912,0.014531170969739,0.0060232516976526,0.00014605925505113,0.012484878665873,0.0064735637604216,0.0060373524153439,0.021008388469911,0.0016694922563894,0.0053086626183021,0.009262587039307,0.0064455361597725,0.012016230801286,0.011781375291114,0.020992960381591,0.017273955863575,0.013744230409058,0.0071527480342736,0.012719411131615,0.0029835037056811,0.0087756829353356,0.054476795439442,0.042903052596725,0.017438607260965,0.023332559187821,0.021258021772939,0.026326282934479,0,0.011030571191849,0.00071214834988369,0.025421166503111,0.019057908068466,0.0020317662600353,0.0096693290145847,0.0068560332705301,0.011749284469926,0.0046508388374479,0.028262443473652,0.014403046234509,0.008791105953563,0.029135693626144,0.016479707258731,0.0096102809647393,0.0046851518480258,0.014946562746023,0.079289994028118,0.0011429826407076,0.016296697164492,0.0072665517479387,0.00094052063847976,0.011002568328661,0.01052984467644,0.015948168225254,0.011267440048434,0.0070513598540988,0.011931435795306,0.035611827320047,0.018976767710165,0.0029546408619522,0.00030980436920475,0.0046064697466036,0.0058660367256931,0.013795417148628,0.0073960358240832,0.028259583416901,0.01864225935611,0.025130497359574,1,0.019109297630528,0.019943088161244,0.013163512471866,0.0038764196637503,0.001550554573811,0.0051964906814544,0.0026549046804324,0.0070011799138472,0.017670286508796,0.027976109784419,0.00088305080827321,0.013876442610811,0.0225103355375,0.0050597256857209,0.0013585841697614,0.01227531269112,0.0042461910479366,0.0024554753172985,0.014618543495589,0.015294882071531,0.024891148144924,0.01082746811603,0.043170790791154,0,0.013366768637134,0.012453568511673,0.026202544840643,0.016295211752226,0.0088239355568089,0.021301040275767,0.019039405006915,0.054797718117294,0.031831805927708,0.0042116098278367,0.083134245426197,0.0081056603754373,0.10125236653041,0.0091524792671758,0.024853899875452,0.0065723569433726,0.0077428537527798,0.0066779118661928,0.0065131186860334,0.0081015001621714,0.011353601507973,0.0041023410501567,0.013657831064901,0.01864225935611,0.0054594496881607,0.019722561221401,0.016055605800579,0.018891992764842,0.025953959257442,0.0083772538396741,0.014000282504461,0.015013870296152,0.016127958940073,0.002639539144388,0.0093193044264178,0.0020294211343255,0.010922746641692,0.013139448397215,0.016993103337924,0.0191510051611,0.010327487705053,0.011122623323872,0.02766104487053,0.017375201003588,0.02430404066358,0.0077277066103726,0.021280635342823,0.042694405077366,0.0081527607842268,0.025940782891357,0.010589358112232,0.0094402653373947,0.031909803095233,0.031564785875968,0.0024926906685475,0.015746272723711,0.0042986912119218,0.0056502031060905,0.021595331185496
"television & radio",0.017091167172282,0.042360333091482,0.040143600218922,0.0062965267504777,0.016897727821172,0.10133293163245,0.038434865366545,0.025299520685551,0.011315652263815,0.040500926887536,0.059188319743262,0.016424343362566,0.024664303713869,0.0046901986188205,0.021612387448716,0.0063382085091081,0.038122014479814,0.045350445187158,0.039922348079632,0.053634914201341,0.026208409014094,0.014239836137147,0.046805044524696,0.087162323269567,0.017152081031907,0.03699622697192,0.021377968364387,0.02027936403864,0.023785552263653,0.11462763262769,0.063582507244282,0.074052619490834,0.0082553389512678,0.017816373693766,0.016658610314233,0.020481179153351,0.032787007681491,0.014935701751559,0.031107515380619,0.020470750952532,0.021349370707116,0.017387964387048,0.045994253756102,0.070908381291871,0.038306184010497,0.0036139185423445,0.018079456194885,0.01578750874327,0.013844637728274,0.13750443213095,0.033994459485138,0.0088906410460436,0.039459852910706,0.024588351654237,0.022695948625389,0.018916343839843,0.035550190192341,0.050770013599631,0.026773950104459,0.014872075866752,0.04498836712283,0.16754639713435,0.019455521521843,0.010389384639158,0.013003904647659,0.045658856325723,0.032468289369561,0.023102667513796,0.0145111636592,0.045989599304477,0.062146708838647,0.037235807622245,0.019109297630528,1,0.017111070869142,0.037098991508021,0.0098627248722015,0.01953816597594,0.024840876311261,0.015386806884619,0.020709100206177,0.0094715137505581,0.035526732508408,0.0058818556921534,0.030492704368571,0.011979242960954,0.033319878581899,0.0061162919277876,0.034297455529369,0.035807586868718,0.015445174715899,0.0085367733219152,0.060266762201792,0.054774931578328,0.054198165883897,0.076891666498776,0.0082329464178323,0.092642632797354,0.035713709032936,0.059044814319319,0.048131496814379,0.02533286638426,0.027665436000153,0.03655481957593,0.049484593061962,0.049797453798925,0.0051772644929643,0.011529513988025,0.013393295572737,0.012231112432015,0.031501471441156,0.0061906517636786,0.026856844479981,0.01753006395182,0.025302643272591,0.036945679951951,0.0072595341797683,0.010520420511835,0.037715551638205,0.02146932981733,0.062146708838647,0.011779348625432,0.01954173478669,0.058756897601255,0.026502211371923,0.015869922439171,0.019163363145607,0.018713674640108,0.012577275884603,0.056312310691325,0.015297754144784,0.017515035298098,0.0018291498957625,0.020731998855939,0.045267605311194,0.0074410514077049,0.036022571138036,0.0076801941531652,0.018319805486836,0.023748508912634,0.012408525832738,0.030668736264042,0.010994844573778,0.043025866960112,0.036160672190515,0.083038094453252,0.040897549491624,0.03514144963795,0.022460657772021,0.10094931991162,0.045484179523869,0.040153304887969,0.037488560420479,0.012941598230548,0.012359574791652,0.042542834506749
technology,0.014873663665404,0.02361524447151,0.020069983154582,0.0027615901641279,0.025703199676466,0.031882315706896,0.021643537947848,0.040472223792277,0.013628019247499,0.024223083916281,0.025943758116577,0.00089786149654226,0.015433332875078,0.0029208554417112,0.010602589299103,0.024674320226337,0.01873797066467,0.056986830155937,0.01017118026652,0.051435169203634,0.005867794741533,0.012053395895524,0.017807444753499,0.025465339839489,0.010961883574945,0.018943038037606,0.0080940503917794,0.0085886663642979,0.016734732223053,0.031773674472106,0.012218102609183,0.017667668790693,5.3399260097152E-5,0.026340064206401,0.027384688507494,0.011982316428942,0.0097116709191043,0.01074551013663,0.021938896406496,0.0047850659475457,0.020320348802422,0.004206611462248,0.021288712072487,0.021261280943385,0.009186486651946,0.014400688390124,0.02455383429192,0.016766348700836,0.011034829700593,0.013441850390956,0.013319897966362,0.002051604839916,0.051859770163783,0.021372199371344,0.032425844916327,0.0117623543288,0.027935108685632,0.029638185240217,0.028773575547588,0.02885673054532,0.030865187411557,0.045211890442594,0.017453372611222,0.0040087883488281,0.005439784518663,0.011404392118604,0.010788674451804,0.016268610588454,0.039272367959822,0.021286557732056,0.025900927754274,0.028607413948002,0.019943088161244,0.017111070869142,1,0.010774494462875,0.017507034583988,0.0070115873569135,0.056470438621516,0.025603495377447,0.045785884348664,0.04712153467782,0.019525295773155,0.029451577462239,0.25428510022366,0.028718344156026,0.010100577529597,0.037071057302263,0.019042830986038,0.017114066996275,0.0076538997774535,0.022212511038779,0.029626892381924,0.016936934594599,0.026830635625602,0.0067178604597124,0.013078784806239,0.011104825021103,0.038748496773204,0.011413999957573,0.018837539799412,0.011545873793953,0.014420438309854,0.018519597055653,0.025156597119588,0.054422827979974,0.020166690795092,0.024474753275057,0.019347793380883,0.029380361054427,0.0081930271356978,0.042238528112629,0.0078346926621043,0.014029550248184,0.017037409645063,0.027884528401248,0.013546013486735,0.019417450916621,0.023779973222016,0.013459288877905,0.025900927754274,0.0079077969532249,0.0057880194459629,0.026632682545681,0.038091177709647,0.01688169459107,0.0058354419299062,0.041576494755206,0.025112399330373,0.011915278228852,0.025455312493902,0.027540276662268,0.0058561428147683,0.018427199630024,0.024324379009835,0.025990125390455,0.019079504139639,0.016799926001107,0.016986926287745,0.019208332128145,0.01108317807107,0.0442290538363,0.0077015384503156,0.020130393572769,0.063367002455645,0.026204808538942,0.032087003296223,0.03487320208765,0.0082328096139566,0.024714891046962,0.040175260537007,0.017457843937519,0.0065421514891053,0.0088827067258006,0.012560397315082,0.031901751894809
film,0.0077346371752785,0.010803470644068,0.029409365337589,0.0016785255817333,0.017806587705067,0.017817866203065,0.013592153665421,0.021282447547342,0.0070319499250251,0.021006004782265,0.032381284311344,0.0016248948820186,0.0085179830898373,0.0052793474491227,0.010970243687221,0.0014619020480387,0.030012537944005,0.010052583602393,0.012762996392307,0.06878063345912,0.0036823747408778,0.00028046380001055,0.016365079057934,0.018184865679955,0.004965664037158,0.047694418134643,0.011660786560962,0.0079911703308253,0.015395158195013,0.053734192230158,0.0084535907270247,0.023778040464192,0,0.035703551361737,0.0097363262111345,0.024440759801374,0.01046515511949,0.0098591762423483,0.0022471652434774,0.013102806163729,0.0046176008731243,0.001211156052864,0.020374325434137,0.011753432021777,0.0054455985548931,0.0065057284571478,0.010686849295359,0.011402544364093,0.054714872528422,0.023190435390286,0.11553887405499,0.0013558703813668,0.011554914588308,0.025420655794963,0.054599417359109,0.01498351371939,0.0171711582624,0.049784768691643,0.014456123720776,0.02093772261523,0.038955415908048,0.12928151566994,0.016806060039766,0.0073856778550651,0.001642955396816,0.0080695813901102,0.0039581138751164,0.014926910838919,0.027366446725197,0.020372263626316,0.010173257356947,0.01732692058152,0.013163512471866,0.037098991508021,0.010774494462875,1,0.019221392781744,0.0019438390534413,0.010938973353469,0.0095421928739931,0.018000881546431,0.0052686452533897,0.010183509854526,0.0083153020646115,0.010739386321188,0.044601966933778,0.033102108373737,0.0034621208676428,0.043720805911886,0.0047734428745719,0.0022976637398479,0.015592820324386,0.0089936872715033,0.021734321311083,0.029556037088566,0.0069211740193287,0.011592616639153,0.02613065370666,0.0066367667886967,0.031362062589251,0.013965687105367,0.012398517985897,0.006541485364927,0.0055812385528439,0.072209777646289,0.019632537973011,0.012832583829953,0.018732680074078,0.024195497429649,0.0092064736157469,0.010130209049868,0.020960758487393,0.020844519268908,0.015750588442031,0.0037396155832105,0.075918002278299,0.0045429034774368,0.0090612989225748,0.024002927730402,0.0092729842585833,0.010173257356947,0.015845704184546,0.0049776412818106,0.011856927493991,0.018338330171147,0.016576701065053,0.046149161857429,0.0080248320557231,0.022601367118931,0.040675153371855,0.01391597839173,0.0086832058811576,0.0013309521228614,0.014392662500348,0.0080788344794315,0.0076355764657564,0.0095766846105056,0.0090194995165144,0.004476598910473,0.0096193867709471,0.034557330736135,0.060173987145333,0.0084837833535239,0.023234214374602,0.0088446264530362,0.0060780944202606,0.047635512911136,0.0086104944415139,0.01013323897766,0.035036862726847,0.016472009802784,0.022440002071827,0.010427031109131,0.0029899452415985,0.0091291234858591,0.021773883717217
music,0.0022186895908598,0.039187113888026,0.020663418129524,0.0031546162925546,0.023913626126118,0.033203138913904,0.0033772196564917,0.017891423853836,0.022517441073909,0.030073900109747,0.016005846120469,0.003623907982749,0.0073488813711709,0,0.0088079721765593,0.00098077602758999,0.0038633729489852,0.020268018403476,0.011258393252609,0.01655333804149,0.0016442562209846,0.001659949678419,0.008149280228657,0.011728136281954,0.006112804698877,0.0081773438735732,0.0051531885877347,0.016215942307197,0.003361063498382,0.026993915879607,0.0095964144920935,0.016095665667255,0,0.0072736125772915,0.01926298989859,0.0054182333127888,0.0023028874299069,0.0088740328769442,0.008325945402396,0.0041281548416704,0.0022905557745453,0.0034762483227116,0.039316663679189,0.017881238316544,0.0038135465054871,0.020054230733726,0.0068482091295755,0.010544603373827,0.0030449496353543,0.011506832467188,0.0082606204722364,0.0065177955999358,0.015678729552095,0.023459674491383,0.015664172400134,0.013643078626837,0.0088262146345351,0.014753560072152,0.0081248561009895,0.010641794591735,0.012300365279425,0.02653009521747,0.00090159440115603,0.0030367894552711,0.0068794114332283,0.020499527434358,0.00081276545898192,0.013625397583035,0.014445097481192,0.039312684975456,0.045203638782241,0.016743570298244,0.0038764196637503,0.0098627248722015,0.017507034583988,0.019221392781744,1,0.0069820283207125,0.010598837713281,0.01461130829431,0.0049296664981104,0.005499305626571,0.026028308979835,0.0034733937933295,0.0041425023030583,0.032343164096841,0.018914064695515,0.010230949147352,0.018217849042897,0.0091308142110569,0.010245248065304,0.0013344282486244,0.017926181722931,0.013254621182281,0.015287764055973,0.0044087466893559,0.0013201172543632,0.011977905341852,0.015663444418127,0.012909544789476,0.018602269599319,0.0091296117130111,0.0039866083540129,0.023438213245479,0.021236428957925,0.030495061271255,0.0091062313949256,0.01558920824388,0.0094253226864068,0.0033933447665562,0.0084566916875311,0.008597146281587,0.019735052796566,0.002133108034701,0.010836798030994,0.022816142097447,0.0024229793627296,0.016652523459318,0.011109570018082,0.0092555897254972,0.045203638782241,0.010227972479637,0.0065845437347933,0.0055527500540253,0.0049043305224142,0.01634792116853,0.019248811712527,0.0075106555677154,0.045215067027142,0.0090546268207348,0.014526743832954,0.019285377776441,0.0026745659453684,0.0056695424699154,0.024025059581158,0.017848698238228,0.0098067805116896,0.0057298839277548,0.017941029951643,0.010591581770591,0.0047014655904347,0.0059762732074902,0.02496261253244,0.0086977779156321,0.010557616390916,0.0088687979489897,0.0087285875820013,0.018124495189077,0.010525768664231,0.0099184470677386,0.015052642350735,0.044267859954092,0.0081491868702573,0.0033443879486678,0.0041161022899137,0.01882681112685
fashion,0.024293085424052,0.013482791578746,0.014130908195168,0.0082081549335154,0.0084083728703301,0.041509026332395,0.012004972159801,0.020654136532462,0.027752312684604,0.0066878180398632,0.029574175201707,0.0045329340909897,0.020230019791545,0,0.077611031421775,0.015187484255631,0.016281276513166,0.024940286355931,0.0022352116801711,0.019769776260863,0.022321787469897,0.0075902111696639,0.014668297211559,0.020178818570285,0.028555928838924,0.02754238863208,0.012252579782998,0.021254036615388,0.015146880665696,0.015818745565256,0.02724245191311,0.014942004936466,0,0.010575604140492,0.003038078415683,0.015083185799187,0.026171979626109,0.025883793755801,0.019338480783736,0.010752419044263,0.10490895193951,0.017980352739545,0.019216991953656,0.020281135070557,0.020665977424744,0.0015911628417067,0.011463887278557,0.010898375106282,0.0074262951106192,0.0052751058041064,0.011098471503394,0.0048071657453385,0.019712194611127,0.012898136557743,0.005497578477618,0.019126965385117,0.01489307561129,0.019205741867822,0.0071846906030015,0.0028308812739093,0.01331774922731,0.02195093611414,0.0023032774422343,0.0062880201268115,0.0090266152465788,0.0044734859424809,0.036118004016532,0.023576608375598,0.0016634589053518,0.019215047263785,0.018279864594111,0.027846528691452,0.001550554573811,0.01953816597594,0.0070115873569135,0.0019438390534413,0.0069820283207125,1,0.010794466258955,0.0127422542822,0.045357226510562,0.028592030575667,0.0069094774080136,0.00069902668207633,0.0072003375213088,0.010564655112807,0.0097256664040346,0.0062330024460062,0.0099214218001516,0.014503917376252,0.012858237835661,0.010051385585447,0.031031535000518,0.020405014344869,0.011828295170145,0.015137165387852,0.0015455024283946,0.010864619711123,0.038188216714846,0.0069396014009531,0.02655637436236,0.088941699684345,0.010683682645047,0.013711587641733,0.009708977342,0.024992114904466,0.0084675648160738,0.0035956152684451,0.032410726773042,0.01576206472637,0.008401380212813,0.006595350211152,0.011084255878,0.0017366711475634,0.0077573716967334,0.0064364592634732,0.012272670912894,0.021855332587236,0.0063783650908497,0.0087854644757752,0.018279864594111,0.0045782829235797,0.0049613914533333,0.044034975275646,0.026231219847823,0.0093512122951369,0.015418948547634,0.017886848001198,0.016584939018312,0.0111008123674,0.012668507164685,0.04722873074489,0.0034835177127133,0.011472640438426,0.016456676546731,0.0010057690617914,0.02632174302719,0.0037022217539008,0.01936691126992,0.0032046214531441,0.011868302523682,0.011169953496917,0.0060514873930579,0.006364540526082,0.011559997656712,0.028568313600802,0.018870496509506,0.017086093717815,0.0050487495800936,0.029419211552635,0.016164696418759,0.010961114266614,0.011875203955796,0.0056836157877539,0.0037759027677387,0.022100539025295
technology,0.014847269216064,0.021869469813904,0.023667206168196,0.005294584590376,0.029866528784713,0.02219239722545,0.0063352477614449,0.039418912387043,0.011152536848159,0.02216642392574,0.02821950323844,0.001749021402513,0.017922103591932,0.0032887552754469,0.016773584094427,0.01928664389455,0.015064095497457,0.017961433194135,0.061832041822522,0.02978551088047,0.0074151455950713,0.015247690883405,0.024411342954435,0.047146489154712,0.0062305172575674,0.031982265092845,0.0088825587982956,0.015250661803253,0.06302749975261,0.02115883053019,0.030841306706496,0.03662533214281,0.010401931022848,0.014222690625906,0.025451934201779,0.025481119302893,0.013513602698829,0.016498771009417,0.0237282450132,0.014110071842783,0.012047258363426,0.0099375695614191,0.020121324476551,0.034256749659418,0.023273616138212,0.0030892662206919,0.028029716488428,0.020292940656878,0.00096358862799821,0.016473550689702,0.014457377505413,0.018961446758526,0.034671229482113,0.027549742314438,0.019728529623809,0.0091100716238986,0.026692867260756,0.021828867342754,0.012227763559782,0.016068954272348,0.021769952589376,0.029261426082589,0.011292504967341,0.0021536246669751,0.01133031028861,0.013232961584766,0.034204219330805,0.019923139739908,0.017887892836351,0.020119288271509,0.013129402750558,0.018581999468038,0.0051964906814544,0.024840876311261,0.056470438621516,0.010938973353469,0.010598837713281,0.010794466258955,1,0.036849737371081,0.030536280708107,0.04060467692778,0.0098638407876399,0.0062538729733923,0.039043546884128,0.0086643271508262,0.01326705098816,0.01887452078492,0.014888175861897,0.011004399227452,0.012373272786069,0.0093831254194537,0.0302302159926,0.014222799872064,0.014400461698868,0.0092423322804419,0.003963417436408,0.021167779581453,0.038817920656662,0.01044608686467,0.053400866377214,0.0078294005872774,0.0096064710324092,0.014092098214974,0.022727078559365,0.021231714239455,0.034602458608678,0.010272385539667,0.019371884240152,0.043443716042025,0.010984209063777,0.017768034743199,0.014285627319866,0.003350752112579,0.012148220734342,0.017291672217515,0.0083379514098118,0.0098213882275971,0.022172718906661,0.02817632131185,0.013129402750558,0.0069254328591128,0.010323018344521,0.029431207023007,0.040380718637372,0.027399812149377,0.022016856411138,0.0189119445147,0.020063155109591,0.022820013662699,0.036636465696217,0.0068218776169066,0.002164523577795,0.028577112965123,0.054471856101614,0.017027391443314,0.016606817996562,0.0087330236141217,0.024558771883303,0.012987896388299,0.014226376755341,0.03907242313709,0.017630346920187,0.018136054072994,0.05381964950329,0.023816798887649,0.018244578863127,0.028185314683991,0.012878327077606,0.02518885978037,0.036008086398822,0.023181089722858,0.023872081579326,0.0044717097024504,0.010202084162491,0.03116288954522
environment,0.015315664230207,0.0040253986249917,0.025877603906106,0.0055256120081167,0.021274611210497,0.013124633017442,0.019746007449562,0.02295535237487,0.0086299415189479,0.012173641243024,0.026274820009831,0.0066005274305533,0.013227439786801,0.00010276541977599,0.0071036045532526,0.0023277824258303,0.019361251747275,0.014354072936291,0.0080062013309063,0.026100410793421,0.0083754011467329,0.022642309224351,0.018908278465478,0.022884660491013,0.014750170105487,0.027393226210176,0.010566124004231,0.017449660559127,0.027330069660547,0.02006864879104,0.0084690689784792,0.02902722991568,0.0001620574319747,0.015471778149367,0.025853238684234,0.035164791801968,0.0085731113592509,0.015104514308534,0.0081086185306782,0.0065308449063888,0.018435378237153,0.026454497929129,0.032150459404571,0.015190013913642,0.018367908954311,0.004607061067529,0.0074418252046907,0.017305226036094,0.01271863815893,0.010861728760642,0.0065346973644534,0.010878125886916,0.009549604890426,0.018390655139705,0.0089697091954529,0.017962225745355,0.024653081000826,0.015029003085938,0.0098443003814119,0.033455738388822,0.020111887453727,0.031854003091352,0.0082562130891847,0.0037921457790871,0.0028813916092982,0.0291683160523,0.0053343111162689,0.0061958371095539,0.020362426296184,0.032317866141771,0.038810366223093,0.04604419359941,0.0026549046804324,0.015386806884619,0.025603495377447,0.0095421928739931,0.01461130829431,0.0127422542822,0.036849737371081,1,0.030671305921714,0.020132090927222,0.029918215928171,0.012743223870557,0.017403739935644,0.014142818467978,0.0061032508773928,0.023097525531339,0.011214883154065,0.033022488707938,0.011079134435963,0.032339495594699,0.026638103726982,0.0098383896367459,0.018151398887553,0.023677779374532,0.0057363007482169,0.0088060358711176,0.031217264646366,0.0073868177670269,0.017678310415953,0.018838559158867,0.016255692878906,0.05415749197387,0.018350471988566,0.017383409152653,0.042449773907113,0.0051348498265611,0.01246954733029,0.018052349100175,0.011109075385901,0.046296595454308,0.020515319127977,0.007329404484753,0.011133559066691,0.012900942557021,0.019035531225121,0.017461989576913,0.015513576898465,0.02748142778174,0.038810366223093,0.010702430720312,0.011347713328775,0.012661456894192,0.015545510447103,0.027898106929635,0.021604886630824,0.024731102841712,0.008729500123371,0.013261903878954,0.98699707510993,0.023597808370899,0.0024030820672397,0.064795302445082,0.027421005664766,0.017470010595617,0.011052709091267,0.0068663021066175,0.01107357014916,0.011784200076952,0.0063282701524868,0.032816232608018,0.009425911732124,0.0097086302283872,0.023747970155325,0.0086130405804793,0.034805529614685,0.017147164450964,0.0081746411587196,0.028589340943021,0.029614774434454,0.02014113192146,0.015140468258446,0.0060999715369035,0.010319498440878,0.04071605324362
